Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686256999,10,,Aggregated,2597.700000,0.000000,2,3,3,3,4,5,6,7,13,26,40,294259,0,2,2.6326878549436814,0.5420849993242882,40.23773700100719,34.33939148845065
1686257000,10,,Aggregated,2599.600000,0.000000,2,3,3,3,4,5,6,7,13,26,40,296984,0,2,2.6347981973296317,0.5420849993242882,40.23773700100719,34.339499771031434
1686257001,10,,Aggregated,2599.200000,0.000000,2,3,3,3,4,5,6,7,13,26,40,300057,0,2,2.63373976215759,0.5420849993242882,40.23773700100719,34.33967546166228
1686257002,10,,Aggregated,2626.200000,0.000000,2,3,3,3,4,5,6,7,13,26,40,302878,0,2,2.6348672883687954,0.5420849993242882,40.23773700100719,34.33972094374633
1686257003,10,,Aggregated,2659.600000,0.000000,2,3,3,3,4,5,6,7,13,26,40,305830,0,2,2.6349393185443817,0.5420849993242882,40.23773700100719,34.33968871595331
1686257004,10,,Aggregated,2757.200000,0.000000,2,3,3,3,4,5,6,7,13,26,40,308664,0,2,2.6359691255913424,0.5420849993242882,40.23773700100719,34.33977723349662
1686257005,10,,Aggregated,2791.200000,0.000000,2,3,3,3,4,5,6,7,13,25,40,311768,0,2,2.6346084401652354,0.5420849993242882,40.23773700100719,34.339993200071845
1686257006,10,,Aggregated,2852.300000,0.000000,2,3,3,3,4,5,6,7,13,25,40,314330,0,2,2.637972900102543,0.5420849993242882,40.23773700100719,34.340053447014284
1686257007,10,,Aggregated,2851.000000,0.000000,2,3,3,3,4,5,6,7,13,25,40,317545,0,2,2.6358093873320687,0.5420849993242882,40.23773700100719,34.34007148593113
1686257008,10,,Aggregated,2887.400000,0.000000,2,3,3,3,4,5,6,7,13,24,40,320156,0,2,2.638721771206191,0.5420849993242882,40.23773700100719,34.340084208948134
1686257009,10,,Aggregated,2860.500000,0.000000,2,3,3,3,4,5,6,7,13,24,40,323171,0,2,2.638270412200641,0.5420849993242882,40.23773700100719,34.340194510027196
1686257010,10,,Aggregated,2919.400000,0.000000,2,3,3,3,4,5,6,7,13,24,40,325763,0,2,2.641130532286732,0.5420849993242882,40.23773700100719,34.34029647320291
1686257011,10,,Aggregated,2880.800000,0.000000,2,3,3,3,4,5,6,7,13,24,40,328834,0,2,2.6401214808763336,0.5420849993242882,40.23773700100719,34.34034801754076
1686257012,10,,Aggregated,2889.000000,0.000000,2,3,3,3,4,5,6,7,13,24,40,331241,0,2,2.644598631484791,0.5420849993242882,40.23773700100719,34.3402416971329
1686257013,10,,Aggregated,2873.000000,0.000000,2,3,3,3,4,5,6,7,13,24,40,334484,0,2,2.6422311074690152,0.5420849993242882,40.23773700100719,34.34014183040146
1686257014,10,,Aggregated,2875.000000,0.000000,2,3,3,3,4,5,6,7,13,24,40,337143,0,2,2.6444455751585982,0.5420849993242882,40.23773700100719,34.34018502534533
1686257016,10,,Aggregated,2861.800000,0.000000,2,3,3,3,4,5,6,7,13,23,40,340214,0,2,2.643866169268939,0.5420849993242882,40.23773700100719,34.34023879087868
1686257017,10,,Aggregated,2843.000000,0.000000,2,3,3,3,4,5,6,7,13,23,40,342861,0,2,2.6462839688495565,0.5420849993242882,40.23773700100719,34.34021658923004
1686257018,10,,Aggregated,2837.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,346077,0,2,2.644123332748737,0.5420849993242882,40.23773700100719,34.34024220043516
1686257019,10,,Aggregated,2845.000000,0.000000,2,3,3,3,4,5,6,7,13,24,40,348546,0,2,2.6476129001753934,0.5420849993242882,40.23773700100719,34.3402649865441
1686257020,10,,Aggregated,2847.100000,0.000000,2,3,3,3,4,5,6,7,13,23,40,351797,0,2,2.645234589310302,0.5420849993242882,40.23773700100719,34.34030705207833
1686257021,10,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354076,0,2,2.6510912434324503,0.5420849993242882,40.23773700100719,34.34039302296682
1686257022,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257023,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257024,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257025,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257026,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257027,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257028,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257029,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257030,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257031,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257032,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257033,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257034,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257035,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257036,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
1686257037,0,,Aggregated,2831.700000,0.000000,2,3,3,3,4,5,6,7,13,23,40,354390,0,2,2.6515259764767407,0.5420849993242882,40.23773700100719,34.340432856457575
